Record,Time,Latitude,Longitude,Altitude,Speed,GForceX,GForceY,GForceZ,Lap,GyroX,GyroY,GyroZ
13181,2026-07-11T21:58:27.160Z,49.1839531,-123.1447981,6.6,5.08,-0.075,0.114,1.075,0,-1.52,-9.53,-15.96
13182,2026-07-11T21:58:27.200Z,49.1839529,-123.1447976,6.6,4.51,-0.052,0.101,1.106,0,-4.30,-13.44,-16.11
13183,2026-07-11T21:58:27.240Z,49.1839526,-123.1447971,6.6,4.64,-0.029,0.086,1.109,0,-7.91,-16.60,-17.63
13184,2026-07-11T21:58:27.280Z,49.1839524,-123.1447964,6.6,4.94,-0.005,0.071,1.088,0,-8.14,-19.28,-20.48
13185,2026-07-11T21:58:27.320Z,49.1839522,-123.1447957,6.6,5.14,0.017,0.059,1.055,0,-6.24,-20.92,-23.89
13186,2026-07-11T21:58:27.360Z,49.1839519,-123.1447952,6.7,4.31,0.040,0.051,1.012,0,-2.95,-20.76,-27.14
13187,2026-07-11T21:58:27.400Z,49.1839518,-123.1447948,6.6,4.11,0.063,0.048,0.970,0,1.29,-17.52,-29.08
13188,2026-07-11T21:58:27.440Z,49.1839516,-123.1447941,6.6,5.02,0.081,0.050,0.935,0,3.24,-11.61,-28.57
13189,2026-07-11T21:58:27.480Z,49.1839513,-123.1447936,6.6,5.00,0.088,0.055,0.905,0,3.78,-4.56,-25.84
13190,2026-07-11T21:58:27.520Z,49.1839511,-123.1447930,6.6,4.72,0.087,0.062,0.891,0,5.59,0.96,-22.62
13191,2026-07-11T21:58:27.560Z,49.1839508,-123.1447924,6.6,4.49,0.079,0.070,0.896,0,7.99,3.05,-20.61
13192,2026-07-11T21:58:27.600Z,49.1839506,-123.1447921,6.6,4.35,0.069,0.078,0.924,0,10.12,1.29,-21.23
13193,2026-07-11T21:58:27.640Z,49.1839502,-123.1447917,6.6,3.91,0.059,0.086,0.968,0,8.93,-3.70,-23.97
13194,2026-07-11T21:58:27.680Z,49.1839500,-123.1447914,6.6,3.84,0.054,0.092,1.014,0,3.69,-10.39,-28.89
13195,2026-07-11T21:58:27.720Z,49.1839499,-123.1447910,6.6,3.18,0.061,0.095,1.049,0,-3.38,-16.85,-34.55
13196,2026-07-11T21:58:27.760Z,49.1839498,-123.1447905,6.6,2.88,0.077,0.094,1.073,0,-10.67,-22.70,-39.61
13197,2026-07-11T21:58:27.800Z,49.1839496,-123.1447901,6.6,3.29,0.104,0.091,1.070,0,-15.27,-26.75,-44.08
13198,2026-07-11T21:58:27.840Z,49.1839495,-123.1447898,6.6,3.92,0.137,0.089,1.051,0,-15.42,-28.15,-47.16
13199,2026-07-11T21:58:27.880Z,49.1839493,-123.1447896,6.5,3.62,0.163,0.092,1.018,0,-15.03,-27.03,-48.39
13200,2026-07-11T21:58:27.920Z,49.1839489,-123.1447894,6.5,3.42,0.176,0.100,0.973,0,-13.58,-23.27,-48.07
13201,2026-07-11T21:58:27.960Z,49.1839487,-123.1447891,6.5,3.69,0.169,0.112,0.931,0,-11.75,-17.29,-45.99
13202,2026-07-11T21:58:28.000Z,49.1839483,-123.1447886,6.5,4.36,0.148,0.124,0.899,0,-11.25,-11.79,-43.25
13203,2026-07-11T21:58:28.040Z,49.1839482,-123.1447882,6.4,4.36,0.123,0.134,0.878,0,-9.87,-7.52,-41.18
13204,2026-07-11T21:58:28.080Z,49.1839477,-123.1447879,6.4,4.21,0.104,0.139,0.877,0,-6.86,-4.53,-39.58
13205,2026-07-11T21:58:28.120Z,49.1839475,-123.1447877,6.4,4.14,0.092,0.139,0.897,0,-4.88,-3.09,-37.91
13206,2026-07-11T21:58:28.160Z,49.1839472,-123.1447876,6.4,3.37,0.099,0.137,0.930,0,-2.60,-1.67,-35.75
13207,2026-07-11T21:58:28.200Z,49.1839471,-123.1447875,6.3,2.49,0.111,0.133,0.980,0,-1.02,-0.10,-32.21
13208,2026-07-11T21:58:28.240Z,49.1839469,-123.1447874,6.3,2.91,0.129,0.127,1.030,0,-0.75,0.30,-28.63
13209,2026-07-11T21:58:28.280Z,49.1839466,-123.1447869,6.3,3.61,0.151,0.119,1.076,0,1.99,-1.27,-26.23
13210,2026-07-11T21:58:28.320Z,49.1839464,-123.1447868,6.3,3.06,0.173,0.109,1.117,0,7.12,-6.23,-26.73
13211,2026-07-11T21:58:28.360Z,49.1839461,-123.1447868,6.3,2.97,0.195,0.097,1.141,0,12.12,-13.30,-30.45
13212,2026-07-11T21:58:28.400Z,49.1839457,-123.1447868,6.3,3.55,0.217,0.083,1.148,0,16.10,-19.99,-36.27
13213,2026-07-11T21:58:28.440Z,49.1839452,-123.1447869,6.3,3.97,0.233,0.070,1.141,0,16.51,-23.84,-42.14
13214,2026-07-11T21:58:28.480Z,49.1839451,-123.1447866,6.3,3.21,0.236,0.055,1.107,0,10.98,-23.58,-45.98
13215,2026-07-11T21:58:28.520Z,49.1839446,-123.1447862,6.3,3.73,0.225,0.044,1.053,0,3.24,-19.64,-47.05
13216,2026-07-11T21:58:28.560Z,49.1839444,-123.1447860,6.3,3.49,0.202,0.035,0.994,0,-3.87,-14.26,-45.26
13217,2026-07-11T21:58:28.600Z,49.1839440,-123.1447859,6.3,3.38,0.170,0.031,0.937,0,-8.64,-9.50,-41.02
13218,2026-07-11T21:58:28.640Z,49.1839438,-123.1447859,6.2,3.47,0.141,0.031,0.897,0,-8.86,-6.62,-35.18
13219,2026-07-11T21:58:28.680Z,49.1839437,-123.1447860,6.2,2.61,0.118,0.034,0.886,0,-4.90,-6.12,-28.66
13220,2026-07-11T21:58:28.720Z,49.1839437,-123.1447862,6.2,1.27,0.106,0.039,0.899,0,1.58,-6.54,-21.58
13221,2026-07-11T21:58:28.760Z,49.1839437,-123.1447861,6.2,0.94,0.105,0.043,0.931,0,8.42,-7.28,-14.53
13222,2026-07-11T21:58:28.800Z,49.1839434,-123.1447858,6.2,2.00,0.113,0.044,0.968,0,13.50,-7.37,-8.12
13223,2026-07-11T21:58:28.840Z,49.1839430,-123.1447854,6.2,3.10,0.126,0.045,1.001,0,16.34,-5.64,-1.60
13224,2026-07-11T21:58:28.880Z,49.1839427,-123.1447852,6.2,4.09,0.139,0.046,1.028,0,15.15,-1.76,6.42
13225,2026-07-11T21:58:28.920Z,49.1839423,-123.1447850,6.1,3.49,0.146,0.047,1.044,0,10.52,2.64,15.07
13226,2026-07-11T21:58:28.960Z,49.1839422,-123.1447850,6.1,2.70,0.145,0.046,1.046,0,6.49,6.28,23.94
13227,2026-07-11T21:58:29.000Z,49.1839422,-123.1447846,6.2,2.24,0.140,0.043,1.042,0,3.91,8.24,31.96
13228,2026-07-11T21:58:29.040Z,49.1839421,-123.1447843,6.2,2.40,0.129,0.037,1.031,0,2.74,7.60,38.50
13229,2026-07-11T21:58:29.080Z,49.1839418,-123.1447839,6.2,2.72,0.122,0.029,1.013,0,4.96,5.78,43.17
13230,2026-07-11T21:58:29.120Z,49.1839417,-123.1447836,6.1,2.69,0.120,0.020,1.001,0,7.83,4.17,48.21
13231,2026-07-11T21:58:29.160Z,49.1839416,-123.1447833,6.1,3.22,0.127,0.013,0.990,0,8.06,3.88,54.58
13232,2026-07-11T21:58:29.200Z,49.1839415,-123.1447829,6.1,2.76,0.140,0.010,0.987,0,8.53,5.36,62.60
13233,2026-07-11T21:58:29.240Z,49.1839415,-123.1447827,6.1,2.06,0.154,0.009,0.995,0,8.28,8.11,71.92
13234,2026-07-11T21:58:29.280Z,49.1839412,-123.1447824,6.1,2.25,0.168,0.013,1.009,0,7.66,10.90,81.51
13235,2026-07-11T21:58:29.320Z,49.1839410,-123.1447821,6.1,2.66,0.181,0.021,1.022,0,9.68,13.27,90.38
13236,2026-07-11T21:58:29.360Z,49.1839410,-123.1447818,6.1,2.41,0.191,0.031,1.038,0,13.21,14.52,97.43
13237,2026-07-11T21:58:29.400Z,49.1839409,-123.1447814,6.1,2.97,0.198,0.042,1.046,0,16.89,14.38,102.18
13238,2026-07-11T21:58:29.440Z,49.1839408,-123.1447809,6.1,2.82,0.202,0.053,1.046,0,22.29,13.50,103.91
13239,2026-07-11T21:58:29.480Z,49.1839408,-123.1447807,6.1,2.37,0.199,0.059,1.040,0,27.08,12.39,102.78
13240,2026-07-11T21:58:29.520Z,49.1839408,-123.1447805,6.1,1.75,0.188,0.064,1.023,0,30.14,11.55,98.87
13241,2026-07-11T21:58:29.560Z,49.1839408,-123.1447804,6.1,1.26,0.168,0.068,1.003,0,31.54,11.31,93.18
13242,2026-07-11T21:58:29.600Z,49.1839409,-123.1447802,6.1,1.46,0.136,0.072,0.983,0,29.26,10.80,85.53
13243,2026-07-11T21:58:29.640Z,49.1839410,-123.1447798,6.1,2.24,0.103,0.077,0.963,0,25.14,9.73,76.69
13244,2026-07-11T21:58:29.680Z,49.1839409,-123.1447791,6.1,3.55,0.075,0.082,0.951,0,20.51,8.09,67.20
13245,2026-07-11T21:58:29.720Z,49.1839408,-123.1447788,6.1,2.69,0.059,0.084,0.946,0,14.49,6.07,57.75
13246,2026-07-11T21:58:29.760Z,49.1839408,-123.1447783,6.1,2.94,0.062,0.086,0.945,0,8.11,4.48,49.05
13247,2026-07-11T21:58:29.800Z,49.1839408,-123.1447779,6.1,2.76,0.079,0.086,0.947,0,3.03,3.88,42.30
13248,2026-07-11T21:58:29.840Z,49.1839406,-123.1447774,6.1,3.22,0.106,0.086,0.949,0,-0.82,4.15,37.55
13249,2026-07-11T21:58:29.880Z,49.1839406,-123.1447768,6.1,3.54,0.135,0.089,0.949,0,-2.43,4.58,34.59
13250,2026-07-11T21:58:29.920Z,49.1839405,-123.1447762,6.1,3.23,0.164,0.095,0.948,0,-1.32,4.59,32.49
13251,2026-07-11T21:58:29.960Z,49.1839404,-123.1447757,6.1,3.30,0.188,0.105,0.946,0,1.64,3.25,30.44
13252,2026-07-11T21:58:30.000Z,49.1839404,-123.1447755,6.1,2.09,0.204,0.115,0.945,0,5.00,1.53,28.31
13253,2026-07-11T21:58:30.040Z,49.1839404,-123.1447754,6.1,1.84,0.210,0.123,0.949,0,5.89,-0.57,25.44
13254,2026-07-11T21:58:30.080Z,49.1839404,-123.1447748,6.1,2.75,0.209,0.128,0.958,0,2.79,-3.04,22.25
13255,2026-07-11T21:58:30.120Z,49.1839404,-123.1447744,6.1,2.53,0.205,0.127,0.972,0,-2.57,-5.10,18.98
13256,2026-07-11T21:58:30.160Z,49.1839406,-123.1447742,6.1,2.47,0.206,0.120,0.992,0,-7.86,-6.62,16.49
13257,2026-07-11T21:58:30.200Z,49.1839408,-123.1447737,6.1,2.85,0.214,0.109,1.015,0,-10.37,-8.30,14.73
13258,2026-07-11T21:58:30.240Z,49.1839408,-123.1447731,6.1,3.30,0.229,0.098,1.037,0,-7.00,-9.20,13.82
13259,2026-07-11T21:58:30.280Z,49.1839408,-123.1447727,6.1,3.08,0.249,0.089,1.059,0,0.30,-9.52,13.49
13260,2026-07-11T21:58:30.320Z,49.1839409,-123.1447726,6.1,2.07,0.271,0.083,1.074,0,8.93,-8.96,13.13
13261,2026-07-11T21:58:30.360Z,49.1839409,-123.1447725,6.1,1.34,0.289,0.083,1.077,0,16.16,-6.45,12.64
13262,2026-07-11T21:58:30.400Z,49.1839408,-123.1447725,6.1,0.63,0.301,0.085,1.068,0,18.91,-1.98,12.63
13263,2026-07-11T21:58:30.440Z,49.1839409,-123.1447723,6.1,0.82,0.302,0.091,1.046,0,16.19,3.74,13.10
13264,2026-07-11T21:58:30.480Z,49.1839409,-123.1447721,6.1,1.36,0.288,0.102,1.007,0,10.81,10.40,13.57
13265,2026-07-11T21:58:30.520Z,49.1839409,-123.1447714,6.1,2.99,0.263,0.114,0.968,0,5.51,16.20,13.93
13266,2026-07-11T21:58:30.560Z,49.1839409,-123.1447707,6.1,3.21,0.234,0.127,0.933,0,1.78,19.85,14.10
13267,2026-07-11T21:58:30.600Z,49.1839409,-123.1447709,6.1,0.98,0.205,0.143,0.911,0,1.57,21.95,14.45
13268,2026-07-11T21:58:30.640Z,49.1839409,-123.1447707,6.1,1.05,0.182,0.158,0.905,0,3.08,23.09,15.95
13269,2026-07-11T21:58:30.680Z,49.1839409,-123.1447704,6.1,2.20,0.162,0.171,0.912,0,4.76,23.58,19.30
13270,2026-07-11T21:58:30.720Z,49.1839409,-123.1447699,6.1,3.08,0.139,0.185,0.921,0,6.40,24.23,24.58
13271,2026-07-11T21:58:30.760Z,49.1839409,-123.1447693,6.1,3.16,0.110,0.196,0.929,0,7.70,24.51,30.82
